rowid,Score,log_n,visitor_avg,visitor_var,pageview_avg,pageview_var,is_conservative
3689,NA,8.596299221194004,3.358695652173913,5.563867576015896,2.8151321804423524,6.4937481019478644,0
3690,NA,8.587855959819713,2.8245033112582782,4.224912543178362,3.0633764451887573,4.672019018697406,0
3691,NA,8.58366969252072,3.0075566750629723,4.91155891407782,2.7902703189223246,4.0732466671995,0
3692,NA,8.563753938657657,3.512241054613936,5.2625699117054365,3.291434018793409,5.211675228078729,0
3693,NA,8.527034079853154,2.6702127659574466,3.901529491936098,2.5748834986258813,3.8519919358837567,0
3694,NA,8.46999195098704,3.531791907514451,5.423215122637087,2.986025530281217,5.364043124792105,0
3695,NA,8.469472982722813,3.3632236095346197,4.029282323805636,3.3309927807345736,2.9383482599643935,0
3696,NA,8.46180295908562,3.6205882352941177,4.985415582162089,3.388197424892704,4.834495892353884,0
3697,NA,8.445091085681502,3.02416918429003,4.805474686441429,2.0092485337690364,3.102221415960106,0
3698,NA,8.43750293939275,3.915151515151515,5.626903178122699,3.979221715109296,6.65162207022747,0
3699,NA,8.437440405888267,4.1434108527131785,5.150559527041285,3.9031115608398683,5.706187299384856,1
3700,NA,8.430242097364708,3.8096809680968096,5.148128571800502,4.14690144955735,4.41464916929355,0
3701,NA,8.391157164640596,3.537091988130564,5.558887946870146,5.365770211366066,3.0846840662859245,0
3702,NA,8.379768396758795,3.6785714285714284,5.049829642248718,3.533894963255064,5.873156562546776,0
3703,NA,8.374011307493175,4.001845018450185,5.713490120113772,4.995446575292163,6.3451398755275905,1
3704,NA,8.348969665452207,5.725593667546174,1.6387876757269917,5.694515800203874,1.2664347553568776,1
3705,NA,8.342280849955522,4.286384976525822,5.252502435999656,4.477239568135396,4.500722114477549,1
3706,NA,8.302034520080513,3.142857142857143,4.825396825396829,1.2409249425378457,1.0142980427931032,0
3707,NA,8.284312799556226,3.588957055214724,4.827446908919309,3.4511561444531047,5.196432152547982,0
3708,NA,8.283155698008846,3.691358024691358,5.338230792776253,4.132872277810477,4.8774303021096435,0
3709,NA,8.267348256586716,2.318385650224215,3.9026784632165805,1.723082336382829,2.7939007032840557,0
3710,NA,8.205926586862965,3.4931216931216933,4.862505604878459,3.404880898292984,3.824777890338701,0
3711,NA,8.205161359630438,3.961038961038961,5.150649350649354,3.6061483319547833,5.0763393692300545,0
3712,NA,8.181118196695424,3.9558823529411766,5.331372549019617,4.171998145572554,6.017704537780521,0
3713,NA,8.173167509898223,3.5480868665977248,4.753120042135789,3.8061407708881974,5.118571340489997,0
3714,NA,8.138422664176334,4.031963470319635,4.572368145448448,3.781253990550377,3.9737310797871017,1
3715,NA,8.136126118668631,3.636744966442953,4.7184807476656605,3.7154545454545453,4.838488429752066,0
3716,NA,8.125137915744991,3.7477477477477477,5.080755454249444,4.70196538574362,3.2405974866281952,0
3717,NA,8.108838198858354,5.043478260869565,3.832649712879423,5.5122427370789495,1.370093646591251,1
3718,NA,8.095099629831239,3.414335664335664,3.7387083144526243,3.5505767741125074,2.518068730187091,0
3719,NA,8.085887817977385,3.321285140562249,4.283456406270251,3.4927146620786065,4.581470124023424,0
3720,NA,8.07483482341584,4.23943661971831,5.364516818917821,4.671101357838431,5.053989080980646,1
3721,25,8.073322511481233,1.9681697612732096,1.1053671200406352,2.6089242841248463,0.5880798699478464,0
3722,NA,8.034223021437626,2.767175572519084,3.9724050188646265,2.701740747938588,3.9550459717122703,0
3723,NA,8.020387377343374,3.4919786096256686,5.09323911382733,2.8989847063359466,5.5483359438606925,0
3724,NA,7.997053194069343,3.760330578512397,5.344809848770612,4.8310436249698725,2.065452297205081,0
3725,NA,7.9943009611450355,3.81651376146789,6.052119097202699,4.330338461538462,6.572968808520709,0
3726,NA,7.927994118490635,3.7251184834123223,5.238366057323401,4.279827476329206,2.7825054873513877,0
3727,NA,7.8927727567909844,3.813397129186603,5.046742730953252,3.6084366062917064,4.565696221195728,0
3728,NA,7.890460654308973,3.7887725975261657,5.273435730143645,4.006152944623499,4.893897095857869,0
3729,NA,7.887704102863574,4.371621621621622,4.68408714837286,4.862849470100225,4.027418092575967,1
3730,NA,7.877876325570673,3.047244094488189,4.172353455818026,3.111579307982186,2.2417124424084283,0
3731,NA,7.875285850194169,2.761904761904762,4.201412622465244,2.6017077862904587,3.9481168310106214,0
3732,NA,7.839171738126451,3,3.6975609756097563,4.016029593094944,5.315676741691723,0
3733,NA,7.821840228278772,3.9116161616161618,6.20735839406726,4.084992887624467,6.007569950162786,0
3734,NA,7.805832427007931,3.9166666666666665,4.800200803212848,4.007574044765996,3.9087149603211255,0
3735,NA,7.797492858259254,3.6671686746987953,5.106250795035369,3.8035274815422477,5.342175142326527,0
3736,NA,7.760998092316881,4.174825174825175,5.009084373570326,3.697056893331314,5.725530739405382,1
3737,NA,7.752157284753775,3.4691943127962084,4.916903633491318,3.5023446658851114,5.060662732319144,0
3738,NA,7.69974092967497,3.924170616113744,4.679936808846758,3.897345578060133,3.078404074939875,0
3739,NA,7.697787218402105,3.753846153846154,5.7663817663817705,4.017505470459518,6.040331257785017,0
3740,NA,7.681117773239204,3.6975806451612905,5.383727743237532,3.3420423346027808,5.130195067200784,0
3741,NA,7.647247784118488,4.175438596491228,5.227863777089785,4.451514224533496,4.535198838968663,1
3742,NA,7.6435832788373785,4.182926829268292,4.800688313631609,3.742142398973701,5.269622350473013,1
3743,NA,7.641996559459687,3.4583333333333335,6.0286755386565405,2.6230493732412383,5.482492517644145,0
3744,NA,7.622197626613955,3.065,5.37766331658292,2.8134208325291126,3.603095954084438,0
3745,92.5,7.61591586674297,2.6032315978456015,4.113874430078893,1.617169507139567,1.7032220205533728,0
3746,NA,7.61129033847035,3.9451219512195124,4.9233502917851215,3.4170146137787056,4.7608587283876895,0
3747,NA,7.5829218815835135,2.981549815498155,4.7366953669536755,1.5334819132521857,1.4231632062989623,0
3748,NA,7.570050316398142,4.116883116883117,5.587865259740262,4.087807862934068,4.889643305289252,1
3749,NA,7.5355954676314525,3.623108665749656,5.361889496439967,4.227084694099717,6.641443645559328,0
3750,NA,7.534416096264305,4.521739130434782,4.870843989769817,4.597643097643098,3.692766611116779,1
3751,NA,7.513294933429256,3.9805194805194803,5.143408878702991,4.00224358974359,4.938135991946089,0
3752,NA,7.511369441442713,3.4749536178107605,5.313033222751737,2.7033044293414576,2.75453091341605,0
3753,NA,7.48249633928141,4.895196506550218,4.181950509461427,5.287377856145764,3.2061142837180103,1
3754,NA,7.428908873554507,3.5242214532871974,4.908424436142054,4.400880388585307,5.327303414351276,0
3755,NA,7.420630078142397,3.7534246575342465,5.083608880491257,3.7620262390670556,5.816181900186147,0
3756,NA,7.416876010331591,3.837037037037037,5.719513543394137,4.429546366920915,4.010431709110646,0
3757,NA,7.410738713650982,4.120300751879699,5.65208475734791,5.255766964135376,6.287785258148684,1
3758,NA,7.410476363431379,3.3389830508474576,4.676212741087083,3.2671260640453994,5.357504630642108,0
3759,NA,7.409775943787246,3.5759493670886076,4.997379666209786,2.8828125,4.684273555360991,0
3760,NA,7.4018262537859165,2.272727272727273,2.860717264386988,1.5700553187630362,1.4414285178430717,0
3761,NA,7.395894714804411,3.872340425531915,4.840729483282674,3.8165829145728645,4.7467601828236665,0
3762,NA,7.389686628413047,3.779816513761468,5.062181447502551,4.003217158176944,4.513662572145275,0
3763,NA,7.382229844133396,2.731958762886598,2.9274054982817876,2.333889478740078,1.981545774933036,0
3764,NA,7.374104724309679,3.848888888888889,5.562860678049985,3.6029520295202953,5.632266808276939,0
3765,NA,7.370564172097631,3.8154761904761907,4.917842885657255,3.377319587628866,5.179966698551033,0
3766,NA,7.3656669948850135,3.583061889250814,4.890953992889225,2.915910176779742,4.846249494081813,0
3767,NA,7.363770192554685,3.7753623188405796,4.511213371416483,4.019946994001953,1.2981095801168532,0
3768,NA,7.360736810971034,3.4297994269340975,5.341549744504683,3.116847358458097,5.21969723689674,0
3769,NA,7.354303097131929,3.707462686567164,5.159674680489796,4.357011915673694,5.356960457236568,0
3770,NA,7.349996490462019,3.6167315175097277,5.386931986256184,3.778888369920598,5.149708432657828,0
3771,NA,7.322570835768375,4.147186147186147,4.691285526068147,4.058879846816659,4.097538429316204,1
3772,NA,7.3166554431904345,3.8970588235294117,4.821863228049836,4.268796068796068,5.8034243490754545,0
3773,NA,7.315220748856272,3.197604790419162,5.581199047687764,5.344154994109177,5.9941375206816305,0
3774,NA,7.2951486239575685,3.4508050089445437,5.068812074813549,3.4813903414334053,4.564018491435473,0
3775,NA,7.247815781567992,3.4754098360655736,4.96505134210052,2.9527950310559006,3.693009786145082,0
3776,NA,7.247705761246573,3.4572649572649574,5.2449469938740325,3.0848384424192212,3.8469863657798444,0
3777,NA,7.246596062163683,3.973333333333333,4.945225225225224,4.109717868338558,5.58984286711019,0
3778,NA,7.221872268956669,2.845360824742268,3.31958762886598,1.5836395072401124,1.5674046921759404,0
3779,NA,7.218044198494125,3.375609756097561,4.774892395982803,3.9395465994962215,5.5630960160904515,0
3780,NA,7.208329993097512,4.188311688311688,4.441431117901704,4.92560706401766,3.367313373195133,1
3781,NA,7.192611242684364,3.2469635627530367,4.072907409236035,3.1127590410402277,3.887122863109036,0
3782,NA,7.184721457369876,3.6022857142857143,5.26727165740438,3.68059558117195,5.274061508875767,0
3783,NA,7.168032957737726,3.196969696969697,4.021975479990744,3.4773119799026535,4.477778549394872,0
3784,NA,7.154685255613494,3.3492957746478873,4.533015039388854,3.592064315352697,3.019532460593826,0
3785,NA,7.145583850776353,4.125,5.032185628742515,3.341519277261738,4.568439020209887,1
3786,NA,7.135051284858981,3.477815699658703,4.818855486465007,3.268703597944032,4.817004544355987,0
3787,NA,7.129979500134672,4.040816326530612,4.699347780349249,3.8680232558139536,4.736651906435911,1
3788,NA,7.12388973231669,4,6.2745098039215685,5.109550561797753,5.241743992761856,NA
3789,NA,7.1195085843075985,3.268595041322314,4.5873083913446075,3.722367876362633,4.608997401302831,0
3790,NA,7.1126067048537305,4.041666666666667,5.70246478873239,4.238996138996139,5.766432969097062,1
3791,NA,7.096891919591501,3.5691573926868045,4.994015371684902,3.6749903956972725,4.773354542742948,0
3792,NA,7.090971574533638,4,4.792207792207792,3.614528500526395,4.311781703541758,NA
3793,NA,7.090306709794073,3.2716763005780347,4.692458767603263,2.9732292247629672,4.269221975899957,0
3794,NA,7.074633103316502,3.0253164556962027,4.717299578059074,2.9869639146041944,3.3693747421325693,0
3795,NA,7.0681173652181615,3.186046511627907,4.618146764670455,3.3731009830205543,3.8768814473538145,0
3796,NA,7.0627459660943215,3.818759936406995,5.320602918392353,5.4800720189868235,4.093288938261993,0
3797,NA,7.061931645060646,4.552,5.4589677419354805,4.545284780578898,4.852057598638583,1
3798,NA,7.0503806578578265,4.457142857142857,4.135817805383026,5.967734080116887,0.13106654465249912,1
3799,NA,7.023444375933431,3.8538205980066444,5.151893687707643,4.3538681948424065,2.8498489339167987,0
3800,NA,7.010161150779182,3.559375,5.198347026604046,3.9537919602154994,4.719994945530057,0
3801,NA,7.009244612785814,3.5319148936170213,3.9500462534690097,3.3746186699206833,2.276988490951007,0
3802,NA,7.008327109014878,3.4198473282442747,4.522372284204349,2.4645982783357243,2.080382299164898,0
3803,NA,6.9799853808424475,3.4606299212598426,5.711882605583379,4.648248465149874,6.990752620099667,0
3804,NA,6.973043834654799,3.5128205128205128,3.6297036297036285,4.050311665182547,0.41198342913373653,0
3805,NA,6.936557958933132,3.707317073170732,5.337124046087091,2.9755608974358974,4.914066191804322,0
3806,NA,6.93146170403166,3.7883211678832116,7.4622155431515536,5.634811616954474,5.863105262784983,0
3807,NA,6.922607197445212,3.0969162995594712,4.893220537211017,2.6152915291529153,5.126916884207672,0
3808,NA,6.914390976922245,4.238095238095238,7.106227106227104,2.781872781872782,6.675598239889805,1
3809,NA,6.912988048147117,3.914285714285714,4.43361344537815,4.276088252832439,4.870108013678343,0
3810,NA,6.9114079994501765,3.292134831460674,4.981869254341164,3.3049429657794676,4.549595338952421,0
3811,NA,6.909622557169709,4.205882352941177,4.835115864527628,3.6757607555089193,4.708090318417897,1
3812,NA,6.903897178381187,3.9626168224299065,5.489155351789812,4.034250421111735,4.80679995750263,0
3813,NA,6.8968228508131,3.7954545454545454,5.6083509513742085,3.405511811023622,4.1969774939549875,0
3814,NA,6.895319970877349,3.3141025641025643,4.229735318445003,2.993557204217103,3.7846129222450537,0
3815,NA,6.870742412369751,3.0229885057471266,3.720395616145416,2.8761832639151836,2.4182173143885892,0
3816,NA,6.868187898521332,4.618181818181818,6.129292929292928,6.948616600790514,0.28041469974736416,1
3817,NA,6.865773860348287,3.5794117647058825,5.141167794551463,3.675118177911474,5.039273460464578,0
3818,NA,6.861171746331638,5.573770491803279,1.9931543865970083,5.712286158631415,1.1038459398861769,1
3819,NA,6.861108772311083,3.929411764705882,5.661624649859947,3.1241217798594847,5.775382230290665,0
3820,NA,6.8606860202716256,4.06701030927835,5.472170290048613,2.5552992438805586,4.759693499457329,1
3821,NA,6.8590778543737105,3.607929515418502,4.80577755253209,4.107980162308386,3.6828849193539863,0
3822,NA,6.857651097984167,2.775,3.961635220125783,2.5123351765206294,3.819392717941685,0
3823,NA,6.856028109836452,3.7430167597765363,4.98976837612202,4.05657237936772,5.03007743610898,0
3824,NA,6.855919455847902,3.8142857142857145,5.225879917184267,4.307511737089202,6.253636844541427,0
3825,NA,6.851325025682452,3.3982035928143715,5.231348114581642,3.2247972190034764,5.027874862317488,0
3826,NA,6.843285592430247,4.109589041095891,5.237823439878231,6.310608579980046,2.7695016914860777,1
3827,NA,6.841258448356686,4,5.012658227848101,4.0112945264986966,5.14583246842356,NA
3828,NA,6.83733710322141,3.297994269340974,4.962668379277415,2.66294982260517,4.29541897214011,0
3829,NA,6.82151331064249,3.8289855072463768,5.53239519572578,4.038342370255616,6.67901011051305,0
3830,NA,6.821285522454002,4.767241379310345,5.275787106446782,4.055135475740391,4.519644389333784,1
3831,12.5,6.82025705867396,5.615384615384615,1.9617509562260966,6.714259463432562,0.6318767853064375,1
3832,NA,6.812387400912024,3.296551724137931,5.515613026819914,3.6988080412737947,6.194463976850478,0
3833,NA,6.810772391090059,3.6425855513307983,5.596958174904937,3.7006861063464838,6.0313374366337245,0
3834,NA,6.8066000305086956,3.2635658914728682,4.304990310077514,2.706183170618317,3.796516859056614,0
3835,NA,6.804129592862913,4.273255813953488,5.394501322123522,5.427610936799641,3.6862658746271366,1
3836,59.5,6.802997815768198,5.891228070175439,1.6606622189276055,5.4638658225766665,0.7268658249627924,1
3837,NA,6.775113240965316,3.539473684210526,5.611754385964908,1.3755417956656346,1.5592779572314506,0
3838,NA,6.7596718184703155,3.7641509433962264,3.5914645103324347,4.360478579698958,1.5968016235280482,0
3839,NA,6.759015512547152,3.7456896551724137,5.35063069114793,3.9548532731376973,5.020535136484772,0
3840,NA,6.756549029411023,3.3009708737864076,2.781077479535503,2.8921200750469045,1.099525148809,0
3841,NA,6.755443735349888,4,5.0285714285714285,4.7795608108108105,3.5130619692750185,NA
3842,NA,6.75206979386225,3.3541666666666665,4.191046099290782,3.5715317919075145,3.561357191185806,0
3843,NA,6.7364958887860675,3.5682451253481893,5.178988811254108,4.688365650969529,7.164195205172868,0
3844,NA,6.7343969077563655,5,5.025,6.859223300970874,0.6458188730551818,1
3845,NA,6.728931794710288,3.6118251928020566,5.330890732250293,3.8283245679939895,6.139197718847954,0
3846,NA,11.756474524633102,3.680923777961889,5.398438752967478,3.505574284718668,5.320274490528334,0
3847,NA,11.158278070216618,5.433566433566433,3.722121016238653,6.152935343798956,1.6150131631650373,1
3848,NA,10.842007492051328,3.9815978456014363,5.442409300255919,4.065959460984748,5.94786945589694,0
3849,NA,10.771040947120142,3.5510777881911904,5.594715066176,3.931804708738495,6.593032448039939,0
3850,NA,10.013647270739705,3.2666666666666666,4.688569472963741,2.3942578587625656,3.706472066233728,0
3851,NA,9.898069251074425,3.7623982235381197,5.548911522524237,3.8405963949931716,5.9458768483446605,0
3852,NA,9.729197466820409,3.615860312841033,5.286880818908386,3.208345347176215,5.115333415023753,0
3853,NA,9.662448075756371,3.3046153846153845,4.69869530879797,2.587674339887154,3.810144852365111,0
3854,NA,9.625445205733682,4.083892617449664,5.482025830466427,4.688919857966477,6.231147132327207,1
3855,NA,9.339174903815701,3.8720324261725536,5.2089914056686935,4.4623732819205175,4.831820572076563,0
3856,NA,9.311268348566335,3.8029556650246303,4.65405062673755,3.4551461119366023,2.4137929826136597,0
3857,NA,9.30266789956029,3.5277777777777777,4.314001903402336,4.22137768400149,1.7698972207654937,0
3858,NA,9.231471832671769,4.028301886792453,3.913887150138597,4.147963145476809,1.3161814528722493,1
3859,NA,9.144606605779405,4.110607434270173,5.370073372352796,4.935174880333661,5.550460639170189,1
3860,NA,9.138407509364214,3.3516949152542375,4.181780560653493,2.6002238748427957,2.817802200859175,0
3861,NA,9.100770787830829,3.6951890034364263,5.195817341370868,3.7450742465379423,5.612408240100156,0
3862,NA,8.989062488439417,3.58679706601467,5.19257944713947,3.5058978089816213,5.03390057303748,0
3863,NA,8.95519002222942,3.8692307692307693,5.881991651759094,6.120840355896994,3.656820020490321,0
3864,NA,8.91414334242809,3.1910569105691056,5.371511531441838,2.7547706837440975,4.553679776316312,0
3865,NA,8.912392511980313,3.600578871201158,5.253361952155702,3.40571813199141,5.223770629996241,0
3866,NA,8.822015121382796,3.807486631016043,5.349756654449338,3.447534411706989,5.5566303342073295,0
3867,NA,8.58954102989016,3.612549800796813,5.475854309581229,3.5252204909117117,4.756630625830401,0
3868,NA,8.51438227250362,3.588607594936709,5.127435706512431,3.077326798386685,3.359630409514654,0
3869,NA,8.476762961327308,4.327659574468085,5.768248772504086,5.1336340343760005,4.750023870766504,1
3870,NA,8.425122660034246,3.392638036809816,3.3387108990380905,3.2997384481255447,1.4864718874174114,0
3871,NA,8.389249894081386,3.19672131147541,5.427322404371585,2.756307629952376,4.97932109129957,0
3872,NA,8.38084260098059,3.901898734177215,5.18717098653807,4.08535488545232,5.547427612208063,0
3873,NA,8.378960118581245,2.6156583629893237,3.83746822572446,3.696120060938057,3.359246882476882,0
3874,NA,8.347883563498984,4.116071428571429,5.163231064237767,4.7532596021342,5.562383371672489,1
3875,NA,8.185403361999944,3.5372670807453415,4.149697180782114,3.301349943045491,2.035748401836416,0
3876,NA,8.139666293831729,3.391046741277156,5.064373014282913,2.9828088174130043,4.56354752438087,0
3877,NA,8.120365155374675,3.544674767691208,5.479941221043805,3.379701051854586,6.810246745839454,0
3878,NA,8.049705092545548,4.969414893617022,3.779356248406392,4.904364630467572,1.7554183557324048,1
3879,NA,8.047235791090301,4.546875,4.6252450980392155,6.131008657286395,2.903753254712512,1
3880,NA,8.031249481886205,3.66,4.085252525252522,3.7527284066105393,2.854042290752154,0
3881,NA,7.994384818885905,3.6850961538461537,5.8548134847080595,3.557394218684541,5.989898195240979,0
3882,NA,7.984463006687074,3.8461538461538463,5.147471313217163,3.4060379124736717,4.9320206463510825,0
3883,NA,7.954966925613045,4.238938053097345,4.422654867256636,4.295855887833881,2.5485505785750147,1
3884,NA,7.945284975114106,3.334600760456274,3.9181493629001833,2.990215792054929,2.090708585115986,0
3885,NA,7.91554436886871,3.778481012658228,4.382519590114527,3.6234054353854686,3.9229297230320204,0
3886,NA,7.906513560843707,3.963436928702011,4.987671682370015,3.6165171182158726,4.274580395015792,0
3887,NA,7.8443326624442795,3.933526011560694,4.983974197872148,5.481454483083915,4.474603536037639,0
3888,NA,7.828424390701492,3.55045871559633,5.009004417261302,3.048511293634497,4.722235976771838,0
3889,NA,7.825553865505693,3.944223107569721,4.7648764940239126,3.6927422021382124,4.887048613910593,0
3890,NA,7.818078453473175,3.7554517133956384,5.270836067087542,3.481309930115391,4.433300933197346,0
3891,NA,7.804826314676389,2.9692307692307693,5.092788461538458,2.758241758241758,4.6974637084527195,0
3892,NA,7.788576363484694,3.9027777777777777,5.553794992175275,3.7777777777777777,5.045252606434041,0
3893,NA,7.754343082458086,4.003623188405797,5.218168642951251,4.0684102664194395,4.070171211402359,1
3894,NA,7.70354917056373,3.0240549828178693,4.4580400521388865,2.158647140864714,2.663743218586665,0
3895,NA,7.653493021791725,3.9545454545454546,5.413771377137725,3.993641948849836,4.7000595894733275,0
3896,NA,7.647600542425925,3.5904761904761906,6.455677655677648,3.6607301869991096,7.048742832810918,0
3897,NA,7.640043503547145,3.5531914893617023,5.088538091969801,3.3910130074891605,4.282268465341251,0
3898,NA,7.617556638268737,3.65625,5.320923586040915,3.333777304208844,5.083318337194012,0
3899,NA,7.615012622075476,3.3303964757709252,4.2128929991928725,3.514528368654897,4.250103478464279,0
3900,NA,7.607183531909078,3.1636690647482015,4.803794801996237,1.549292560474669,2.0259362863846357,0
3901,NA,7.6032279985827325,4.67741935483871,4.869291998324266,4.9622471697219455,6.4433191698293975,1
3902,NA,7.572002808493614,3.9516908212560384,5.278307620383357,3.801462812830455,4.872197366699596,0
3903,NA,7.552815174241484,3.606779661016949,5.272804662934283,3.2663755458515285,3.7865871187494444,0
3904,NA,7.545644466040938,3.6816326530612247,5.391899272477143,3.662704918032787,5.279811262653409,0
3905,NA,7.54227588783419,4,5.284552845528455,4.433996383363472,6.057578423133394,NA
3906,NA,7.536730094747793,3.8556701030927836,5.253672346562687,4.985497394062996,5.193082219175171,0
3907,NA,7.527406434196372,3.196078431372549,4.736726151134609,3.073549340889491,4.469766051926694,0
3908,NA,7.525265588930964,3.2063492063492065,4.089933055450297,3.1558519406563765,2.899465937949886,0
3909,NA,7.520414690952412,2.875,4.398648648648648,1.1810600444773907,0.7311164448750165,0
3910,NA,7.512572975245722,4.621004566210046,5.43827238071301,4.7548998645855605,5.026876247901772,1
3911,NA,7.507700379406135,4.132352941176471,6.1897603485838735,5.446150372544593,4.717635327128445,1
3912,NA,7.507148880104509,3.4331550802139037,5.456684491978601,3.9358124111795356,5.992800844014604,0
3913,NA,7.504114001135253,3.1134453781512605,4.531379640463778,3.7192185370286235,7.971593392041658,0
3914,NA,7.492384188195516,3.138888888888889,4.8658730158730155,3.491322792132665,4.79138247698534,0
3915,NA,7.491989776933081,3.6050420168067228,5.193560968691271,3.7394436997319036,4.135696205275321,0
3916,NA,7.456677069739493,3.866785079928952,4.937738222410444,4.218223458203828,5.139684264151168,0
3917,NA,7.451783875257244,3.5490628445424477,5.333958833794541,3.401818978742056,5.419847666551926,0
3918,NA,7.436258929661605,3.4567474048442905,5.853157439446352,3.1489149057681325,4.222827206351204,0
3919,NA,7.435747922648683,3.755813953488372,5.249966000271984,4.315453820749346,3.9931890350215595,0
3920,NA,7.343500648215345,3.7432432432432434,5.177537315913694,3.90624636501105,2.9420070455041185,0
3921,NA,7.293572638444789,3.3037974683544302,5.17002789101051,2.302107510908922,4.693802075898465,0
3922,NA,7.291108621490579,3.7540983606557377,5.608454139005553,4.566481746599857,4.0838049447276585,0
3923,77.5,7.282038314742898,5.9818181818181815,1.2508094645080974,5.425963149078727,0.7272656133823782,1
3924,NA,7.24103020760879,3.943589743589744,4.320717157735149,5.264486313544259,4.914192030829389,0
3925,NA,7.239508142504122,3.933333333333333,5.0333333333333306,4.59278508101498,3.1521215921467296,0
3926,NA,7.224983273978913,4,5.242718446601942,4.346976175931582,4.66885615887041,NA
3927,NA,7.223351988291781,3.351063829787234,4.367092198581554,2.0299183045897533,2.745349493547422,0
3928,NA,7.211212831847709,3.9858490566037736,5.300862088169129,4.455853753403345,5.181540023730564,0
3929,NA,7.208516545355183,3.4166666666666665,4.087376460017979,2.679472242196958,4.289252744837591,0
3930,NA,7.199915864583079,3.7337278106508878,3.9703437588052957,3.3964746455486012,3.3801689488079116,0
3931,NA,7.194590784529394,3.8153846153846156,5.996634615384613,3.448605577689243,6.362099649211917,0
3932,NA,7.1848482623159535,5.896860986547085,1.6604855977053246,5.961119226879425,0.9484826668727139,1
3933,NA,7.182428813018757,3.879472693032015,5.309974061045377,3.98067287043665,5.557249940946162,0
3934,NA,7.166525339450356,3.4885714285714284,4.617347523536633,1.4738732475958753,1.883311136291608,0
3935,NA,7.14492466516951,3.563451776649746,5.598933149789201,3.6429024751427965,5.556847763495037,0
3936,NA,7.112905207451145,3.567901234567901,4.923456790123459,4.039763113367174,3.3224459675733864,0
3937,NA,7.054013840474761,4.029850746268656,4.7960947143979364,3.818567026194145,4.434339394968198,1
3938,NA,7.05031921242886,3.2842105263157895,4.908376575240932,2.0950413223140494,2.868466480563861,0
3939,NA,6.9858205465649545,3.433333333333333,5.23276836158192,3.548926014319809,4.917455091582603,0
3940,NA,6.9592989729804815,4.346938775510204,5.439625850340135,4.232041587901701,3.690485623979331,1
3941,NA,6.903744044313356,3.901639344262295,5.883289482560875,4.620236530880421,4.81022561203387,0
3942,NA,6.899630802560497,3.7252747252747254,5.460020642341085,1.6319903788334336,2.7266655312764447,0
3943,NA,6.895051334091443,3.12,5.250612244897961,2.144230769230769,1.9791974852071006,0
3944,NA,6.888862623260028,3.6436781609195403,4.450335525878673,4.430102289332684,4.31038464613699,0
3945,NA,6.870109509374365,3.6392045454545454,4.727005633255637,5.178059071729958,2.8167337855400665,0
3946,NA,6.856444829449621,3.6,4.554901960784312,4.2571522525485035,3.686804868521453,0
3947,NA,6.783799113677013,3.4555984555984556,4.817173625684268,4.0643051771117165,5.509761301962299,0
3948,NA,6.776605257343214,4.103448275862069,5.326383319967926,3.906779661016949,5.698466277251109,1
3949,NA,6.775428597540281,3.475609756097561,5.514738889720195,3.194013605442177,6.145487972604007,0
3950,NA,6.772478494382265,3.765432098765432,4.94061830425466,3.856715141146279,4.492300929120617,0
3951,NA,6.770830621963505,3.878787878787879,4.908158508158511,3.512216404886562,4.846709398195103,0
3952,NA,6.7675156702784385,3.8947368421052633,4.203007518796992,4.241842610364683,4.65744305392332,0
3953,NA,6.7642778138924315,3.9653579676674364,5.339074929432909,3.884255319148936,5.520220190131281,0
3954,NA,6.732304627770903,3.6530612244897958,4.950557542604672,3.4622844827586206,5.099870643207491,0
3955,NA,13.60887278688564,3.6768702477311748,5.248554960842341,2.953742870942106,4.304269105319636,0
3956,NA,13.464024666902766,3.757295791171726,5.268215081673168,3.0170024862064038,4.5460800204115905,0
3957,NA,12.34674601032931,3.6647459402828706,5.199830994226898,3.262750136287216,4.928469126366747,0
3958,NA,12.14878364155256,3.793517655586621,5.338677941719385,3.013453560532677,3.9037644553080018,0
3959,NA,12.060599749151292,3.733690239043825,5.289423910012893,2.7436913670218304,3.2859788979694318,0
3960,NA,11.917531247964401,3.7456015735985138,5.278443766485064,2.6854384999654486,2.531407063735177,0
3961,NA,11.739267576213349,3.7290012536564983,5.201152481921145,2.7175980450367065,3.4215999035521034,0
3962,NA,11.61219347509539,3.6412704598597037,5.221317270824551,2.243198645702567,2.519402039500567,0
3963,NA,11.513469862163774,3.3641924959216967,5.152091432534521,2.8983348006025738,4.273574881651568,0
3964,NA,11.508575356173859,3.5125405220952057,5.020533834748578,3.6802567422298598,5.012887402206431,0
3965,NA,11.490008494841527,3.4674085850556438,4.689154627773603,2.896520618189993,4.163255985862392,0
3966,NA,11.450854735590521,3.511180447217889,5.181263672183442,3.0590870840911903,3.965536246721698,0
3967,NA,11.301491841427971,3.6107642626480088,5.272235526888055,2.6749660958381667,2.460123831874663,0
3968,NA,11.266902021941604,3.824729392173189,5.302933132868161,3.660740802302615,5.137370799291675,0
3969,NA,11.208241437134573,3.9478463933575507,5.13950613160271,4.1935993616542016,4.4725205470601095,0
3970,NA,11.143300669292708,3.6655526378610648,5.445013547963071,3.3170095918995695,6.028781339212209,0
3971,NA,11.043888731889293,3.7351356743814845,5.278238572830559,3.7149469970796725,4.809179647705889,0
3972,NA,10.968823650044747,3.5695561513255885,5.431766578863407,2.280263678160256,4.386227165864885,0
